kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2009,94.74
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2005,93.22
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2006,97.38
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2007,98.65
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2008,98.1
31,"Prov. DKI Jakarta",3174,"Kab. Kodya Jakarta Barat",2009,86.37
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2005,91.59
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2006,95.56
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2007,98.49
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2008,95.57
31,"Prov. DKI Jakarta",3175,"Kab. Kodya Jakarta Utara",2009,97.15
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2005,47.23
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2006,47.82
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2007,48.41
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2008,50.1
32,"Prov. Jawa Barat",3201,"Kab. Bogor",2009,34.12
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2005,40.6
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2006,21.62
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2007,37.01
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2008,24.09
32,"Prov. Jawa Barat",3202,"Kab. Sukabumi",2009,23.41
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2005,26.25
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2006,30.78
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2007,29.61
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2008,36.54
32,"Prov. Jawa Barat",3203,"Kab. Cianjur",2009,24.5
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2005,52.26
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2006,55.11
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2007,55.26
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2008,56.1
32,"Prov. Jawa Barat",3204,"Kab. Bandung",2009,36.87
32,"Prov. Jawa Barat",3205,"Kab. Garut",2005,35.42
32,"Prov. Jawa Barat",3205,"Kab. Garut",2006,48.43
32,"Prov. Jawa Barat",3205,"Kab. Garut",2007,37.05
32,"Prov. Jawa Barat",3205,"Kab. Garut",2008,34.93
32,"Prov. Jawa Barat",3205,"Kab. Garut",2009,33.95
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2005,43.96
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2006,47.16
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2007,47.76
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2008,45.83
32,"Prov. Jawa Barat",3206,"Kab. Tasikmalaya",2009,52.34
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2005,54.4
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2006,68.8
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2007,60.73
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2008,72.98
32,"Prov. Jawa Barat",3207,"Kab. Ciamis",2009,66.45
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2005,81.48
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2006,87.33
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2007,82.52
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2008,93.17
32,"Prov. Jawa Barat",3208,"Kab. Kuningan",2009,88.91
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2005,74.52
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2006,80.22
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2007,82.75
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2008,84.9
32,"Prov. Jawa Barat",3209,"Kab. Cirebon",2009,73.78
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2005,78.89
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2006,71.88
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2007,61.87
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2008,80.36
32,"Prov. Jawa Barat",3210,"Kab. Majalengka",2009,57.41
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2005,59.99
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2006,82.92
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2007,65.01
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2008,60.97
32,"Prov. Jawa Barat",3211,"Kab. Sumedang",2009,59.66
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2005,54.65
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2006,59.56
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2007,60.49
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2008,77.18
32,"Prov. Jawa Barat",3212,"Kab. Indramayu",2009,81.25
32,"Prov. Jawa Barat",3213,"Kab. Subang",2005,63.93
32,"Prov. Jawa Barat",3213,"Kab. Subang",2006,82.38
32,"Prov. Jawa Barat",3213,"Kab. Subang",2007,73.56
32,"Prov. Jawa Barat",3213,"Kab. Subang",2008,80.35
32,"Prov. Jawa Barat",3213,"Kab. Subang",2009,79.15
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2005,55.66
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2006,47.84
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2007,48.98
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2008,52
32,"Prov. Jawa Barat",3214,"Kab. Purwakarta",2009,14.42
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2005,59.8
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2006,68.31
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2007,67.35
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2008,72.44
32,"Prov. Jawa Barat",3215,"Kab. Karawang",2009,74.28
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2005,78.49
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2006,73.81
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2007,69.71
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2008,76.88
32,"Prov. Jawa Barat",3216,"Kab. Bekasi",2009,47.28
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2005,0
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2006,0
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2007,50.76
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2008,53.37
32,"Prov. Jawa Barat",3217,"Kab. Bandung Barat",2009,17.91
32,"Prov. Jawa Barat",3271,"Kota Bogor",2005,60
32,"Prov. Jawa Barat",3271,"Kota Bogor",2006,59.89
32,"Prov. Jawa Barat",3271,"Kota Bogor",2007,68.93
32,"Prov. Jawa Barat",3271,"Kota Bogor",2008,80
32,"Prov. Jawa Barat",3271,"Kota Bogor",2009,85
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2005,74.45
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2006,56.41
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2007,65.21
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2008,66.25
32,"Prov. Jawa Barat",3272,"Kota Sukabumi",2009,43.74
32,"Prov. Jawa Barat",3273,"Kota Bandung",2005,81.63
32,"Prov. Jawa Barat",3273,"Kota Bandung",2006,95.24
32,"Prov. Jawa Barat",3273,"Kota Bandung",2007,92.57
32,"Prov. Jawa Barat",3273,"Kota Bandung",2008,91.49
32,"Prov. Jawa Barat",3273,"Kota Bandung",2009,86.36
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2005,78.72
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2006,89.22
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2007,91.98
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2008,95.21
32,"Prov. Jawa Barat",3274,"Kota Cirebon",2009,90.32
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2005,95.99
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2006,96.45
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2007,95.26
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2008,95.07
32,"Prov. Jawa Barat",3275,"Kota Bekasi",2009,72
32,"Prov. Jawa Barat",3276,"Kota Depok",2005,92.39
32,"Prov. Jawa Barat",3276,"Kota Depok",2006,93.81
32,"Prov. Jawa Barat",3276,"Kota Depok",2007,92.47
32,"Prov. Jawa Barat",3276,"Kota Depok",2008,91.9
32,"Prov. Jawa Barat",3276,"Kota Depok",2009,74.99
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2005,74.78
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2006,80.99
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2007,86.55
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2008,87.5
32,"Prov. Jawa Barat",3277,"Kota Cimahi",2009,52.2
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2005,72.04
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2006,77.94
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2007,68.49
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2008,76.62
32,"Prov. Jawa Barat",3278,"Kota Tasikmalaya",2009,74.18
32,"Prov. Jawa Barat",3279,"Kota Banjar",2005,49.37
32,"Prov. Jawa Barat",3279,"Kota Banjar",2006,64.06
32,"Prov. Jawa Barat",3279,"Kota Banjar",2007,68.79
32,"Prov. Jawa Barat",3279,"Kota Banjar",2008,79.59
32,"Prov. Jawa Barat",3279,"Kota Banjar",2009,60.73
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2005,60.24
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2006,78.6
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2007,73.16
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2008,89.53
33,"Prov. Jawa Tengah",3301,"Kab. Cilacap",2009,63.96
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2005,67.04
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2006,83.35
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2007,84.45
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2008,93.03
33,"Prov. Jawa Tengah",3302,"Kab. Banyumas",2009,83.92
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2005,64.03
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2006,71.14
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2007,67.41
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2008,68.11
33,"Prov. Jawa Tengah",3303,"Kab. Purbalingga",2009,61.08
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2005,50.8
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2006,48.24
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2007,55.29
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2008,70.69
33,"Prov. Jawa Tengah",3304,"Kab. Banjarnegara",2009,55.82
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2005,70.54
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2006,75.31
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2007,75.42
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2008,75.57
33,"Prov. Jawa Tengah",3305,"Kab. Kebumen",2009,59.81
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2005,78.14
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2006,72.71
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2007,72.07
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2008,86.93
33,"Prov. Jawa Tengah",3306,"Kab. Purworejo",2009,71.38
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2005,47.09
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2006,57.84
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2007,55.41
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2008,67.16
33,"Prov. Jawa Tengah",3307,"Kab. Wonosobo",2009,48.14
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2005,63.7
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2006,75.01
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2007,72.25
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2008,76.34
33,"Prov. Jawa Tengah",3308,"Kab. Magelang",2009,73.66
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2005,78.16
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2006,81.64
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2007,85.47
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2008,90.35
33,"Prov. Jawa Tengah",3309,"Kab. Boyolali",2009,75.17
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2005,98.55
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2006,96.69
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2007,95.16
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2008,98.64
33,"Prov. Jawa Tengah",3310,"Kab. Klaten",2009,100
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2005,98.23
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2006,100
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2007,98.46
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2008,98.89
33,"Prov. Jawa Tengah",3311,"Kab. Sukoharjo",2009,100
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2005,89.29
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2006,89.97
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2007,95.01
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2008,95.04
33,"Prov. Jawa Tengah",3312,"Kab. Wonogiri",2009,94.82
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2005,96.56
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2006,98.29
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2007,98.12
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2008,97.92
33,"Prov. Jawa Tengah",3313,"Kab. Karanganyar",2009,95.17
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2005,90.09
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2006,90.75
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2007,87.77
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2008,98.46
33,"Prov. Jawa Tengah",3314,"Kab. Sragen",2009,90.83
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2005,79.61
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2006,80.48
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2007,80.78
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2008,81.56
33,"Prov. Jawa Tengah",3315,"Kab. Grobogan",2009,88.43
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2005,80.42
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2006,74.95
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2007,77.02
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2008,84.14
33,"Prov. Jawa Tengah",3316,"Kab. Blora",2009,89.78
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2005,83.47
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2006,88.82
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2007,83.78
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2008,89.38
33,"Prov. Jawa Tengah",3317,"Kab. Rembang",2009,90.7
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2005,82.43
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2006,80.45
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2007,88.89
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2008,89.83
33,"Prov. Jawa Tengah",3318,"Kab. Pati",2009,86.57
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2005,72.59
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2006,88.88
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2007,84.83
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2008,90.16
33,"Prov. Jawa Tengah",3319,"Kab. Kudus",2009,95.26
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2005,70.18
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2006,84.87
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2007,87.07
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2008,87.76
33,"Prov. Jawa Tengah",3320,"Kab. Jepara",2009,70.96
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2005,72.54
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2006,82.33
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2007,74.75
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2008,90.1
33,"Prov. Jawa Tengah",3321,"Kab. Demak",2009,83.74
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2005,91.62
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2006,89.52
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2007,87.71
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2008,93.92
33,"Prov. Jawa Tengah",3322,"Kab. Semarang",2009,91.44
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2005,75.74
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2006,75.93
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2007,74.13
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2008,76.76
33,"Prov. Jawa Tengah",3323,"Kab. Temanggung",2009,58.89
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2005,82.15
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2006,88.91
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2007,79.29
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2008,83.72
33,"Prov. Jawa Tengah",3324,"Kab. Kendal",2009,68.47
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2005,71.01
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2006,67.7
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2007,73.56
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2008,82.33
33,"Prov. Jawa Tengah",3325,"Kab. Batang",2009,78.4
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2005,80.22
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2006,61.35
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2007,71.28
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2008,70.52
33,"Prov. Jawa Tengah",3326,"Kab. Pekalongan",2009,54.83
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2005,48.8
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2006,67.96
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2007,72.78
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2008,74.33
33,"Prov. Jawa Tengah",3327,"Kab. Pemalang",2009,48.93
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2005,69.43
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2006,76.71
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2007,75.09
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2008,80.33
33,"Prov. Jawa Tengah",3328,"Kab. Tegal",2009,59.61
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2005,72.92
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2006,58.48
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2007,66.25
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2008,65.98
33,"Prov. Jawa Tengah",3329,"Kab. Brebes",2009,58.18
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2005,98.03
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2006,94.74
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2007,97.44
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2008,98.67
33,"Prov. Jawa Tengah",3371,"Kota Magelang",2009,100
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2005,98.66
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2006,99.41
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2007,98.84
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2008,100
33,"Prov. Jawa Tengah",3372,"Kota Surakarta",2009,100
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2005,92.76
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2006,96.94
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2007,93.04
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2008,92.77
33,"Prov. Jawa Tengah",3373,"Kota Salatiga",2009,100
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2005,96.82
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2006,97.68
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2007,96.87
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2008,100
33,"Prov. Jawa Tengah",3374,"Kota Semarang",2009,94.23
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2005,70.49
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2006,90.6
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2007,92.13
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2008,93.08
33,"Prov. Jawa Tengah",3375,"Kota Pekalongan",2009,69.21
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2005,98.78
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2006,96.86
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2007,96.32
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2008,94.9
33,"Prov. Jawa Tengah",3376,"Kota Tegal",2009,100
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2005,83.95
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2006,88.24
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2007,92.14
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2008,93.37
34,"Prov. D I Yogyakarta",3401,"Kab. Kulon Progo",2009,86.9
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2005,92.37
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2006,0
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2007,95.31
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2008,97.55
34,"Prov. D I Yogyakarta",3402,"Kab. Bantul",2009,100
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2005,82.54
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2006,90.94
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2007,95.34
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2008,95.96
34,"Prov. D I Yogyakarta",3403,"Kab. Gunung Kidul",2009,89.29
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2005,94.93
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2006,97.58
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2007,94.72
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2008,97.48
34,"Prov. D I Yogyakarta",3404,"Kab. Sleman",2009,89.28
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2005,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2006,98.48
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2007,100
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2008,98.37
34,"Prov. D I Yogyakarta",3471,"Kota Yogyakarta",2009,100
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2005,85.91
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2006,79.79
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2007,87.29
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2008,85.94
35,"Prov. Jawa Timur",3501,"Kab. Pacitan",2009,82.02
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2005,91.44
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2006,90.84
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2007,95.17
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2008,90.61
35,"Prov. Jawa Timur",3502,"Kab. Ponorogo",2009,69.11
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2005,71.72
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2006,88.86
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2007,88.13
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2008,86.77
35,"Prov. Jawa Timur",3503,"Kab. Trenggalek",2009,88.78
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2005,90.44
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2006,89.75
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2007,94.85
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2008,96.11
35,"Prov. Jawa Timur",3504,"Kab. Tulungagung",2009,93.69
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2005,85.02
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2006,93.9
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2007,92.51
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2008,93.95
35,"Prov. Jawa Timur",3505,"Kab. Blitar",2009,90.68
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2005,92.21
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2006,93.4
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2007,96.27
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2008,94.97
35,"Prov. Jawa Timur",3506,"Kab. Kediri",2009,97.55
35,"Prov. Jawa Timur",3507,"Kab. Malang",2005,74.87
35,"Prov. Jawa Timur",3507,"Kab. Malang",2006,79.17
35,"Prov. Jawa Timur",3507,"Kab. Malang",2007,81.48
35,"Prov. Jawa Timur",3507,"Kab. Malang",2008,85.57
35,"Prov. Jawa Timur",3507,"Kab. Malang",2009,58.89
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2005,73.66
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2006,71.93
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2007,78.33
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2008,85.66
35,"Prov. Jawa Timur",3508,"Kab. Lumajang",2009,86.44
35,"Prov. Jawa Timur",3509,"Kab. Jember",2005,57.59
35,"Prov. Jawa Timur",3509,"Kab. Jember",2006,57.76
